26.587|15.3494|15.3494|16.4785|16.4785|17.6075|17.6075|17.6075|17.6075|59.3558|59.3558|101.1042|101.1042|69.7147|69.7147|38.3252|38.3252|36.9062|36.9062|22.7420|22.7420|18.4525|18.4525|17.3410|17.3410|19.1714|19.1714|17.9312|17.9312|13.8297|13.8297|28.7037|28.7037|42.1607|42.1607|21.6660|21.6660|17.2049|17.2049|9.0618|9.0618|6.6732|6.6732|4.6676|4.6676|3.3519|3.3519|2.7566|2.7566|1.6948|1.6948|1.6005|1.6005|1.2435|1.2435|0.9743|0.9743|0.6249|0.6249|0.5063|0.5063
26.610|6.0701|6.0701|12.1230|12.1230|18.1760|18.1760|18.1760|18.1760|20.5710|20.5710|22.9661|22.9661|21.1540|21.1540|19.3420|19.3420|24.5856|24.5856|31.2199|31.2199|25.0576|25.0576|18.2317|18.2317|12.4793|12.4793|10.2722|10.2722|15.8699|15.8699|19.7549|19.7549|29.5513|29.5513|15.8081|15.8081|15.6546|15.6546|10.0007|10.0007|6.0831|6.0831|4.1538|4.1538|3.9898|3.9898|1.9415|1.9415|1.2536|1.2536|0.9410|0.9410|0.8833|0.8833|0.6607|0.6607|0.4984|0.4984|0.3677|0.3677
26.633|4.4606|4.4606|16.5858|16.5858|28.7111|28.7111|28.7111|28.7111|48.6172|48.6172|68.5233|68.5233|47.2535|47.2535|25.9837|25.9837|29.4305|29.4305|22.5624|22.5624|13.2217|13.2217|13.5266|13.5266|15.9531|15.9531|14.2401|14.2401|13.9409|13.9409|18.2612|18.2612|15.8990|15.8990|17.9937|17.9937|19.5624|19.5624|8.5002|8.5002|12.8714|12.8714|8.3529|8.3529|6.7784|6.7784|5.6012|5.6012|3.9132|3.9132|2.2892|2.2892|1.9945|1.9945|0.7431|0.7431|0.3967|0.3967|0.0690|0.0690
26.657|13.7867|13.7867|23.3944|23.3944|33.0020|33.0020|33.0020|33.0020|45.2072|45.2072|57.4125|57.4125|48.2496|48.2496|39.0867|39.0867|35.9553|35.9553|34.5645|34.5645|17.7664|17.7664|8.6629|8.6629|20.3949|20.3949|17.2140|17.2140|6.8829|6.8829|16.5427|16.5427|20.8004|20.8004|13.0590|13.0590|8.7153|8.7153|8.2311|8.2311|4.5399|4.5399|5.8237|5.8237|3.6468|3.6468|3.4272|3.4272|3.2654|3.2654|2.1309|2.1309|1.2686|1.2686|0.6758|0.6758|0.0978|0.0978|0.0392|0.0392
26.680|4.2920|4.2920|23.1948|23.1948|42.0977|42.0977|42.0977|42.0977|50.7624|50.7624|59.4271|59.4271|57.1999|57.1999|54.9727|54.9727|47.0864|47.0864|33.2274|33.2274|14.2128|14.2128|13.1446|13.1446|13.5563|13.5563|12.4238|12.4238|8.5609|8.5609|14.4820|14.4820|13.7008|13.7008|12.2819|12.2819|11.3800|11.3800|7.3008|7.3008|4.9052|4.9052|3.8434|3.8434|2.6076|2.6076|2.0636|2.0636|1.8580|1.8580|1.3056|1.3056|0.7466|0.7466|0.4959|0.4959|0.1416|0.1416|0.0383|0.0383
26.703|3.0812|3.0812|12.8914|12.8914|22.7017|22.7017|22.7017|22.7017|34.3379|34.3379|45.9741|45.9741|31.8359|31.8359|17.6977|17.6977|17.9281|17.9281|12.8002|12.8002|9.6391|9.6391|8.3533|8.3533|7.1777|7.1777|11.2718|11.2718|11.8375|11.8375|13.3987|13.3987|18.9346|18.9346|12.7681|12.7681|12.4609|12.4609|11.7667|11.7667|4.2567|4.2567|2.8142|2.8142|2.4702|2.4702|2.0322|2.0322|1.3370|1.3370|1.0355|1.0355|0.6213|0.6213|0.5079|0.5079|0.2850|0.2850|0.0610|0.0610
26.726|7.7947|7.7947|14.7750|14.7750|21.7553|21.7553|21.7553|21.7553|29.9568|29.9568|38.1583|38.1583|32.8565|32.8565|27.5546|27.5546|28.5055|28.5055|21.8968|21.8968|23.2124|23.2124|28.0264|28.0264|11.4680|11.4680|10.9272|10.9272|13.4908|13.4908|21.8271|21.8271|18.8786|18.8786|16.3782|16.3782|20.5610|20.5610|11.7324|11.7324|4.1831|4.1831|3.8742|3.8742|2.4879|2.4879|1.7574|1.7574|1.3724|1.3724|0.9614|0.9614|0.7883|0.7883|0.6033|0.6033|0.3173|0.3173|0.1503|0.1503
26.749|7.8422|7.8422|13.3780|13.3780|18.9138|18.9138|18.9138|18.9138|38.0255|38.0255|57.1373|57.1373|54.6651|54.6651|52.1929|52.1929|40.5219|40.5219|25.9165|25.9165|15.9346|15.9346|14.5808|14.5808|13.8031|13.8031|16.0847|16.0847|11.2201|11.2201|22.6920|22.6920|17.5776|17.5776|15.5362|15.5362|16.2278|16.2278|8.9945|8.9945|5.3534|5.3534|4.4327|4.4327|2.7506|2.7506|2.1473|2.1473|1.5224|1.5224|1.3337|1.3337|0.9691|0.9691|0.7905|0.7905|0.5691|0.5691|0.4820|0.4820
26.773|11.1142|11.1142|28.2668|28.2668|45.4194|45.4194|45.4194|45.4194|28.8585|28.8585|12.2976|12.2976|15.7735|15.7735|19.2494|19.2494|19.2767|19.2767|12.9906|12.9906|10.2347|10.2347|9.7601|9.7601|13.7466|13.7466|14.3374|14.3374|12.3391|12.3391|22.4668|22.4668|25.6721|25.6721|21.4276|21.4276|16.1179|16.1179|7.9234|7.9234|7.8297|7.8297|5.0525|5.0525|3.1876|3.1876|2.7978|2.7978|1.4664|1.4664|1.2683|1.2683|0.9863|0.9863|0.8363|0.8363|0.5458|0.5458|0.4602|0.4602
26.796|15.8692|15.8692|18.2116|18.2116|20.5540|20.5540|20.5540|20.5540|27.9825|27.9825|35.4111|35.4111|31.2461|31.2461|27.0810|27.0810|38.3313|38.3313|33.2803|33.2803|15.0817|15.0817|10.9114|10.9114|10.0088|10.0088|18.4198|18.4198|10.4143|10.4143|21.9639|21.9639|27.3582|27.3582|15.0691|15.0691|13.7511|13.7511|10.4452|10.4452|7.8922|7.8922|6.4050|6.4050|2.9084|2.9084|1.9774|1.9774|1.2530|1.2530|0.9312|0.9312|0.6832|0.6832|0.5581|0.5581|0.1583|0.1583|0.0326|0.0326
26.819|24.8867|24.8867|33.9843|33.9843|43.0819|43.0819|43.0819|43.0819|49.7206|49.7206|56.3593|56.3593|34.9936|34.9936|13.6279|13.6279|12.3952|12.3952|24.7971|24.7971|22.5730|22.5730|12.3892|12.3892|9.9894|9.9894|10.2221|10.2221|11.2944|11.2944|19.1170|19.1170|35.5925|35.5925|19.3548|19.3548|14.5950|14.5950|10.3845|10.3845|7.6137|7.6137|6.1564|6.1564|3.1975|3.1975|2.8314|2.8314|1.5654|1.5654|1.1119|1.1119|0.8494|0.8494|0.6751|0.6751|0.3769|0.3769|0.2646|0.2646
26.842|20.6149|20.6149|27.4203|27.4203|34.2257|34.2257|34.2257|34.2257|60.1380|60.1380|86.0504|86.0504|69.1597|69.1597|52.2691|52.2691|42.9277|42.9277|18.6199|18.6199|12.2490|12.2490|15.8195|15.8195|10.7412|10.7412|12.5670|12.5670|10.2038|10.2038|20.5948|20.5948|33.7438|33.7438|16.0964|16.0964|18.8712|18.8712|17.5513|17.5513|7.4356|7.4356|5.4410|5.4410|5.5091|5.5091|3.0342|3.0342|1.6341|1.6341|1.5314|1.5314|1.3093|1.3093|0.8214|0.8214|0.3700|0.3700|0.0878|0.0878
26.865|14.1087|14.1087|25.9885|25.9885|37.8683|37.8683|37.8683|37.8683|55.0280|55.0280|72.1878|72.1878|38.1981|38.1981|4.2083|4.2083|12.0533|12.0533|28.0088|28.0088|41.2659|41.2659|26.5756|26.5756|14.7193|14.7193|29.1826|29.1826|17.5569|17.5569|23.3550|23.3550|35.3041|35.3041|21.4870|21.4870|26.7153|26.7153|20.3803|20.3803|7.7133|7.7133|7.2025|7.2025|4.9310|4.9310|2.9922|2.9922|3.0037|3.0037|2.2256|2.2256|2.8536|2.8536|1.7823|1.7823|0.4109|0.4109|0.0825|0.0825
26.889|23.6177|23.6177|40.9702|40.9702|58.3226|58.3226|58.3226|58.3226|40.1103|40.1103|21.8980|21.8980|27.5491|27.5491|33.2003|33.2003|24.0641|24.0641|17.5768|17.5768|17.3350|17.3350|16.1610|16.1610|14.2773|14.2773|19.0847|19.0847|24.4220|24.4220|28.8428|28.8428|26.2829|26.2829|23.6287|23.6287|20.2886|20.2886|17.9613|17.9613|8.0438|8.0438|7.5998|7.5998|4.7040|4.7040|3.1801|3.1801|2.0661|2.0661|1.5731|1.5731|1.4088|1.4088|1.1392|1.1392|0.5856|0.5856|0.4337|0.4337
26.912|4.2947|4.2947|14.9922|14.9922|25.6896|25.6896|25.6896|25.6896|47.2075|47.2075|68.7253|68.7253|52.2974|52.2974|35.8695|35.8695|40.4644|40.4644|42.9576|42.9576|25.7463|25.7463|8.0941|8.0941|13.1597|13.1597|29.3938|29.3938|36.1202|36.1202|23.6526|23.6526|22.9691|22.9691|18.4102|18.4102|18.2906|18.2906|11.8847|11.8847|9.2738|9.2738|4.3790|4.3790|3.6988|3.6988|2.9175|2.9175|2.1025|2.1025|1.8804|1.8804|1.4568|1.4568|1.0896|1.0896|0.5402|0.5402|0.3195|0.3195
26.935|8.8749|8.8749|22.8106|22.8106|36.7464|36.7464|36.7464|36.7464|46.3465|46.3465|55.9467|55.9467|49.9012|49.9012|43.8556|43.8556|59.3467|59.3467|43.4377|43.4377|13.3517|13.3517|20.5477|20.5477|11.9415|11.9415|24.7113|24.7113|29.0603|29.0603|22.8538|22.8538|29.5392|29.5392|13.6678|13.6678|16.8587|16.8587|13.6094|13.6094|6.3046|6.3046|6.3053|6.3053|4.2601|4.2601|1.9582|1.9582|1.7567|1.7567|1.6769|1.6769|1.5441|1.5441|1.0309|1.0309|0.3275|0.3275|0.1179|0.1179
26.958|16.8409|16.8409|50.4777|50.4777|84.1145|84.1145|84.1145|84.1145|58.9861|58.9861|33.8578|33.8578|21.1149|21.1149|8.3720|8.3720|34.4834|34.4834|44.0127|44.0127|17.0991|17.0991|12.4905|12.4905|11.4921|11.4921|14.9493|14.9493|19.1672|19.1672|29.1576|29.1576|29.1977|29.1977|17.8193|17.8193|17.0588|17.0588|12.2370|12.2370|8.5800|8.5800|3.9427|3.9427|3.9059|3.9059|2.1589|2.1589|1.8128|1.8128|1.6020|1.6020|1.5006|1.5006|0.9759|0.9759|0.4107|0.4107|0.1265|0.1265
26.982|9.3668|9.3668|34.5722|34.5722|59.7777|59.7777|59.7777|59.7777|61.6198|61.6198|63.4619|63.4619|33.1357|33.1357|2.8095|2.8095|12.0424|12.0424|33.5109|33.5109|23.8315|23.8315|13.9523|13.9523|18.9616|18.9616|23.3523|23.3523|28.9668|28.9668|25.1377|25.1377|31.7825|31.7825|23.8849|23.8849|22.7647|22.7647|15.0497|15.0497|7.6023|7.6023|4.7671|4.7671|2.8159|2.8159|2.0108|2.0108|1.8108|1.8108|2.1553|2.1553|1.2276|1.2276|0.8965|0.8965|0.3638|0.3638|0.1336|0.1336
27.005|1.4958|1.4958|23.1120|23.1120|44.7281|44.7281|44.7281|44.7281|52.9849|52.9849|61.2417|61.2417|41.3339|41.3339|21.4262|21.4262|22.5482|22.5482|31.3342|31.3342|30.2924|30.2924|13.4504|13.4504|16.3272|16.3272|22.1206|22.1206|26.3778|26.3778|21.2864|21.2864|19.0917|19.0917|20.3742|20.3742|25.5827|25.5827|19.9980|19.9980|8.4838|8.4838|4.2971|4.2971|3.6201|3.6201|2.2942|2.2942|1.6077|1.6077|1.5486|1.5486|1.3949|1.3949|0.9704|0.9704|0.3199|0.3199|0.0935|0.0935
27.028|33.9827|33.9827|46.7531|46.7531|59.5236|59.5236|59.5236|59.5236|52.2908|52.2908|45.0581|45.0581|32.5322|32.5322|20.0062|20.0062|14.7282|14.7282|15.5653|15.5653|20.8384|20.8384|23.9884|23.9884|14.8015|14.8015|17.2987|17.2987|20.1682|20.1682|13.6010|13.6010|14.7243|14.7243|18.3868|18.3868|23.3551|23.3551|18.8485|18.8485|7.7073|7.7073|4.6466|4.6466|3.7010|3.7010|2.1490|2.1490|1.5264|1.5264|1.3098|1.3098|0.8285|0.8285|0.7690|0.7690|0.2858|0.2858|0.0500|0.0500
27.051|13.3894|13.3894|30.1905|30.1905|46.9917|46.9917|46.9917|46.9917|34.3492|34.3492|21.7068|21.7068|18.2587|18.2587|14.8106|14.8106|22.6496|22.6496|38.8311|38.8311|29.9259|29.9259|24.8780|24.8780|14.2487|14.2487|12.4237|12.4237|16.2555|16.2555|14.5910|14.5910|14.9967|14.9967|15.6989|15.6989|17.9325|17.9325|11.4570|11.4570|6.5759|6.5759|5.2983|5.2983|3.7518|3.7518|2.0599|2.0599|1.3193|1.3193|1.0479|1.0479|0.8390|0.8390|0.6454|0.6454|0.2707|0.2707|0.0250|0.0250
27.074|7.0086|7.0086|12.6673|12.6673|18.3260|18.3260|18.3260|18.3260|13.0774|13.0774|7.8289|7.8289|9.5651|9.5651|11.3014|11.3014|18.2787|18.2787|21.8784|21.8784|18.8492|18.8492|23.5864|23.5864|13.5206|13.5206|16.2920|16.2920|20.6671|20.6671|20.5282|20.5282|10.1132|10.1132|15.3518|15.3518|17.3511|17.3511|13.9374|13.9374|14.1788|14.1788|9.5220|9.5220|8.0017|8.0017|5.9532|5.9532|4.3783|4.3783|2.7023|2.7023|1.9793|1.9793|0.8593|0.8593|0.2514|0.2514|0.0305|0.0305
27.098|9.0373|9.0373|10.4465|10.4465|11.8557|11.8557|11.8557|11.8557|10.6857|10.6857|9.5158|9.5158|13.5360|13.5360|17.5563|17.5563|39.9347|39.9347|33.9003|33.9003|5.6223|5.6223|13.3679|13.3679|11.6834|11.6834|10.9835|10.9835|11.5582|11.5582|20.0047|20.0047|8.0303|8.0303|10.6851|10.6851|11.8005|11.8005|13.7411|13.7411|6.3218|6.3218|3.9762|3.9762|3.9375|3.9375|2.8550|2.8550|2.7068|2.7068|1.8546|1.8546|1.1786|1.1786|0.6405|0.6405|0.2986|0.2986|0.1717|0.1717
27.121|10.1641|10.1641|21.8192|21.8192|33.4742|33.4742|33.4742|33.4742|44.7706|44.7706|56.0669|56.0669|44.4257|44.4257|32.7844|32.7844|27.1395|27.1395|13.6118|13.6118|9.7173|9.7173|13.1494|13.1494|11.7265|11.7265|12.4696|12.4696|13.7661|13.7661|25.1475|25.1475|27.6522|27.6522|19.3378|19.3378|9.5375|9.5375|14.2773|14.2773|5.1253|5.1253|5.0412|5.0412|2.5261|2.5261|2.1800|2.1800|2.0757|2.0757|1.3920|1.3920|1.1416|1.1416|0.8562|0.8562|0.4851|0.4851|0.3737|0.3737
27.144|6.6262|6.6262|29.0243|29.0243|51.4224|51.4224|51.4224|51.4224|50.2315|50.2315|49.0405|49.0405|27.2844|27.2844|5.5284|5.5284|9.3081|9.3081|25.2073|25.2073|20.8854|20.8854|10.9011|10.9011|10.6750|10.6750|12.8180|12.8180|16.1743|16.1743|21.6785|21.6785|30.3590|30.3590|20.1056|20.1056|14.2900|14.2900|8.9672|8.9672|5.1119|5.1119|4.8114|4.8114|3.1064|3.1064|2.5084|2.5084|2.0147|2.0147|1.7083|1.7083|1.5553|1.5553|0.9641|0.9641|0.5170|0.5170|0.3571|0.3571
27.167|4.7741|4.7741|19.4991|19.4991|34.2242|34.2242|34.2242|34.2242|43.9139|43.9139|53.6037|53.6037|32.4336|32.4336|11.2634|11.2634|27.4564|27.4564|36.4343|36.4343|15.1017|15.1017|9.7075|9.7075|12.5281|12.5281|7.2111|7.2111|9.2580|9.2580|18.0238|18.0238|41.5770|41.5770|23.7463|23.7463|17.3612|17.3612|8.4002|8.4002|7.2685|7.2685|4.0972|4.0972|2.6064|2.6064|2.1482|2.1482|1.7496|1.7496|1.7594|1.7594|1.8966|1.8966|0.9257|0.9257|0.4301|0.4301|0.2257|0.2257
27.191|9.9973|9.9973|23.9577|23.9577|37.9180|37.9180|37.9180|37.9180|45.4376|45.4376|52.9572|52.9572|35.0094|35.0094|17.0617|17.0617|15.8507|15.8507|11.1473|11.1473|8.5394|8.5394|5.6739|5.6739|10.3112|10.3112|8.3860|8.3860|16.4394|16.4394|17.9233|17.9233|31.2088|31.2088|19.0428|19.0428|19.3637|19.3637|11.9085|11.9085|6.3576|6.3576|4.7495|4.7495|3.3931|3.3931|2.4793|2.4793|2.0334|2.0334|1.8443|1.8443|1.4297|1.4297|0.9840|0.9840|0.3214|0.3214|0.0933|0.0933
27.214|12.4712|12.4712|11.6371|11.6371|10.8030|10.8030|10.8030|10.8030|18.9565|18.9565|27.1100|27.1100|25.9404|25.9404|24.7708|24.7708|27.6570|27.6570|25.4763|25.4763|15.8243|15.8243|13.3264|13.3264|7.8170|7.8170|8.5559|8.5559|23.5193|23.5193|20.6822|20.6822|23.8135|23.8135|20.8864|20.8864|21.1742|21.1742|8.1132|8.1132|8.1985|8.1985|6.0256|6.0256|3.7283|3.7283|2.7627|2.7627|2.2428|2.2428|1.8250|1.8250|1.3635|1.3635|0.9942|0.9942|0.2915|0.2915|0.1166|0.1166
27.237|11.6372|11.6372|27.5545|27.5545|43.4718|43.4718|43.4718|43.4718|43.7939|43.7939|44.1161|44.1161|40.6048|40.6048|37.0935|37.0935|37.1481|37.1481|41.0332|41.0332|29.6235|29.6235|9.2284|9.2284|10.0172|10.0172|12.1283|12.1283|23.9706|23.9706|26.6331|26.6331|25.3393|25.3393|17.5216|17.5216|20.4067|20.4067|8.1092|8.1092|8.7134|8.7134|5.2755|5.2755|2.9708|2.9708|3.0907|3.0907|1.8475|1.8475|1.6776|1.6776|1.2032|1.2032|0.8426|0.8426|0.2554|0.2554|0.0706|0.0706
27.260|9.3467|9.3467|30.1388|30.1388|50.9310|50.9310|50.9310|50.9310|38.7996|38.7996|26.6681|26.6681|22.7758|22.7758|18.8835|18.8835|21.6616|21.6616|21.2016|21.2016|10.1223|10.1223|10.4197|10.4197|9.0562|9.0562|17.0900|17.0900|19.2506|19.2506|26.2594|26.2594|14.3750|14.3750|16.9606|16.9606|14.5170|14.5170|7.4981|7.4981|10.3005|10.3005|5.8653|5.8653|3.9300|3.9300|2.8002|2.8002|1.8412|1.8412|1.1623|1.1623|1.0442|1.0442|0.4449|0.4449|0.1327|0.1327|0.0110|0.0110
27.283|6.0741|6.0741|20.2022|20.2022|34.3303|34.3303|34.3303|34.3303|43.0200|43.0200|51.7096|51.7096|31.5065|31.5065|11.3034|11.3034|22.5839|22.5839|42.4768|42.4768|22.9245|22.9245|8.2936|8.2936|10.5335|10.5335|17.1487|17.1487|24.4817|24.4817|35.9582|35.9582|26.2753|26.2753|29.8972|29.8972|17.2660|17.2660|9.0027|9.0027|10.1835|10.1835|7.6788|7.6788|5.3075|5.3075|4.0446|4.0446|2.1764|2.1764|2.0314|2.0314|1.7639|1.7639|1.2195|1.2195|0.3567|0.3567|0.0772|0.0772
27.307|3.8837|3.8837|3.6117|3.6117|3.3397|3.3397|3.3397|3.3397|8.7581|8.7581|14.1765|14.1765|14.3949|14.3949|14.6132|14.6132|12.1282|12.1282|8.3026|8.3026|20.8451|20.8451|27.0874|27.0874|27.0203|27.0203|41.2634|41.2634|22.2737|22.2737|33.3456|33.3456|31.1334|31.1334|13.9878|13.9878|24.8478|24.8478|16.0928|16.0928|13.3249|13.3249|8.5552|8.5552|5.8020|5.8020|3.5000|3.5000|2.9412|2.9412|1.9953|1.9953|1.8226|1.8226|1.5756|1.5756|0.8526|0.8526|0.0693|0.0693
27.330|4.0451|4.0451|13.8533|13.8533|23.6615|23.6615|23.6615|23.6615|41.4933|41.4933|59.3252|59.3252|36.5944|36.5944|13.8635|13.8635|16.7745|16.7745|16.0850|16.0850|12.3613|12.3613|56.7891|56.7891|62.9951|62.9951|25.7558|25.7558|25.9423|25.9423|17.5062|17.5062|27.3508|27.3508|31.4444|31.4444|26.2892|26.2892|15.4070|15.4070|12.0487|12.0487|8.2548|8.2548|6.1462|6.1462|3.3295|3.3295|2.8820|2.8820|2.2622|2.2622|2.3255|2.3255|1.4638|1.4638|1.3798|1.3798|0.1884|0.1884
27.353|3.9490|3.9490|12.4151|12.4151|20.8811|20.8811|20.8811|20.8811|28.1081|28.1081|35.3351|35.3351|25.3505|25.3505|15.3658|15.3658|20.6885|20.6885|27.0949|27.0949|26.5069|26.5069|22.0705|22.0705|38.3146|38.3146|44.5956|44.5956|22.8060|22.8060|26.1730|26.1730|18.0070|18.0070|11.6240|11.6240|19.1307|19.1307|13.5699|13.5699|8.4892|8.4892|7.5666|7.5666|4.4954|4.4954|3.4043|3.4043|2.6802|2.6802|1.9901|1.9901|2.4210|2.4210|1.5346|1.5346|1.2877|1.2877|0.3015|0.3015
27.376|10.7304|10.7304|23.0551|23.0551|35.3797|35.3797|35.3797|35.3797|38.9490|38.9490|42.5183|42.5183|31.2020|31.2020|19.8857|19.8857|15.8684|15.8684|8.7442|8.7442|13.8599|13.8599|14.9376|14.9376|28.7702|28.7702|25.5156|25.5156|12.7513|12.7513|22.0753|22.0753|22.0354|22.0354|16.7030|16.7030|15.2748|15.2748|14.2042|14.2042|12.4262|12.4262|6.8222|6.8222|4.9643|4.9643|2.9696|2.9696|2.0316|2.0316|1.9984|1.9984|1.8928|1.8928|1.2808|1.2808|0.8501|0.8501|0.2518|0.2518
27.400|7.1941|7.1941|12.8121|12.8121|18.4301|18.4301|18.4301|18.4301|16.2608|16.2608|14.0915|14.0915|16.2037|16.2037|18.3160|18.3160|28.0510|28.0510|26.1649|26.1649|7.0784|7.0784|9.9678|9.9678|11.4237|11.4237|10.5443|10.5443|16.9297|16.9297|26.7266|26.7266|19.1701|19.1701|20.3486|20.3486|24.3142|24.3142|19.0202|19.0202|9.0625|9.0625|6.3114|6.3114|3.8646|3.8646|4.2168|4.2168|3.2888|3.2888|3.2996|3.2996|3.2377|3.2377|1.9742|1.9742|0.8402|0.8402|0.1039|0.1039
27.423|3.6360|3.6360|12.2523|12.2523|20.8685|20.8685|20.8685|20.8685|25.0146|25.0146|29.1607|29.1607|23.5662|23.5662|17.9716|17.9716|21.2064|21.2064|18.5394|18.5394|10.1782|10.1782|15.6611|15.6611|15.0960|15.0960|17.3348|17.3348|13.3848|13.3848|14.9134|14.9134|14.1618|14.1618|13.8639|13.8639|21.8313|21.8313|23.7591|23.7591|8.5633|8.5633|10.4676|10.4676|4.0095|4.0095|3.4746|3.4746|2.8603|2.8603|2.4914|2.4914|2.4176|2.4176|1.5741|1.5741|0.8069|0.8069|0.2510|0.2510
27.446|2.2047|2.2047|4.0063|4.0063|5.8080|5.8080|5.8080|5.8080|17.2742|17.2742|28.7404|28.7404|14.7814|14.7814|0.8224|0.8224|5.0645|5.0645|20.8303|20.8303|22.5478|22.5478|25.4799|25.4799|28.0091|28.0091|20.6110|20.6110|19.3412|19.3412|22.3427|22.3427|15.0731|15.0731|13.9316|13.9316|15.7527|15.7527|18.0871|18.0871|10.1513|10.1513|6.9270|6.9270|3.6959|3.6959|3.1832|3.1832|2.8977|2.8977|2.2708|2.2708|2.1712|2.1712|1.4632|1.4632|1.0053|1.0053|0.3096|0.3096
27.469|3.1000|3.1000|7.9998|7.9998|12.8996|12.8996|12.8996|12.8996|20.5381|20.5381|28.1767|28.1767|21.7825|21.7825|15.3884|15.3884|19.1560|19.1560|25.5159|25.5159|14.4251|14.4251|17.4649|17.4649|25.1723|25.1723|16.5705|16.5705|15.2640|15.2640|14.2188|14.2188|18.4738|18.4738|14.3464|14.3464|17.4898|17.4898|17.6000|17.6000|6.0517|6.0517|7.1420|7.1420|4.1031|4.1031|2.9380|2.9380|1.5844|1.5844|1.4834|1.4834|1.5237|1.5237|0.9618|0.9618|0.6479|0.6479|0.2513|0.2513
27.492|6.1543|6.1543|7.5494|7.5494|8.9444|8.9444|8.9444|8.9444|18.7894|18.7894|28.6345|28.6345|17.4773|17.4773|6.3201|6.3201|11.1817|11.1817|16.8865|16.8865|12.2496|12.2496|12.7510|12.7510|19.5746|19.5746|13.9875|13.9875|11.7688|11.7688|10.4883|10.4883|13.0581|13.0581|14.7125|14.7125|13.9953|13.9953|11.3072|11.3072|11.1334|11.1334|9.5206|9.5206|7.0819|7.0819|5.3831|5.3831|3.8700|3.8700|2.5562|2.5562|1.9258|1.9258|1.2074|1.2074|0.7097|0.7097|0.0595|0.0595
27.516|14.4211|14.4211|14.9669|14.9669|15.5127|15.5127|15.5127|15.5127|16.6502|16.6502|17.7876|17.7876|13.4573|13.4573|9.1269|9.1269|12.0976|12.0976|24.9772|24.9772|17.6411|17.6411|12.0840|12.0840|9.2528|9.2528|7.1475|7.1475|9.5969|9.5969|12.1202|12.1202|17.5744|17.5744|8.9551|8.9551|11.9592|11.9592|12.7292|12.7292|7.6930|7.6930|5.5348|5.5348|5.2247|5.2247|3.9006|3.9006|2.8044|2.8044|2.2556|2.2556|1.6194|1.6194|0.9335|0.9335|0.3903|0.3903|0.0792|0.0792
27.539|13.5628|13.5628|24.7427|24.7427|35.9227|35.9227|35.9227|35.9227|35.2535|35.2535|34.5844|34.5844|35.7184|35.7184|36.8524|36.8524|23.5254|23.5254|15.8764|15.8764|16.0364|16.0364|14.7708|14.7708|18.5317|18.5317|18.5859|18.5859|8.9264|8.9264|15.7490|15.7490|22.3290|22.3290|14.3366|14.3366|14.1383|14.1383|12.1916|12.1916|6.6140|6.6140|6.4631|6.4631|3.6744|3.6744|2.5593|2.5593|2.1784|2.1784|1.4074|1.4074|1.7074|1.7074|1.0149|1.0149|0.4328|0.4328|0.1069|0.1069
27.562|4.4740|4.4740|4.7101|4.7101|4.9461|4.9461|4.9461|4.9461|25.2433|25.2433|45.5405|45.5405|42.1905|42.1905|38.8405|38.8405|26.2625|26.2625|19.8273|19.8273|19.6782|19.6782|13.4160|13.4160|20.4356|20.4356|14.3825|14.3825|12.0908|12.0908|16.8928|16.8928|25.9158|25.9158|26.7948|26.7948|20.3626|20.3626|10.4981|10.4981|4.6392|4.6392|4.1924|4.1924|3.0825|3.0825|2.6063|2.6063|2.1099|2.1099|1.5804|1.5804|1.6460|1.6460|0.9725|0.9725|0.3367|0.3367|0.0422|0.0422
27.585|11.1535|11.1535|19.0271|19.0271|26.9006|26.9006|26.9006|26.9006|16.3545|16.3545|5.8083|5.8083|14.4628|14.4628|23.1172|23.1172|15.6495|15.6495|19.3861|19.3861|23.4802|23.4802|14.6440|14.6440|19.4706|19.4706|6.1973|6.1973|9.8210|9.8210|17.6258|17.6258|26.8164|26.8164|33.4533|33.4533|29.7288|29.7288|11.8427|11.8427|6.6970|6.6970|3.9404|3.9404|2.4491|2.4491|3.5288|3.5288|2.1780|2.1780|1.6483|1.6483|1.3472|1.3472|1.0189|1.0189|0.4798|0.4798|0.3036|0.3036
27.609|12.3154|12.3154|23.6797|23.6797|35.0440|35.0440|35.0440|35.0440|34.3190|34.3190|33.5939|33.5939|25.8278|25.8278|18.0617|18.0617|19.7408|19.7408|23.0636|23.0636|28.0561|28.0561|17.4036|17.4036|8.1265|8.1265|9.6369|9.6369|6.6413|6.6413|6.7500|6.7500|25.2145|25.2145|23.4396|23.4396|32.0246|32.0246|11.3696|11.3696|6.4880|6.4880|4.2383|4.2383|3.1931|3.1931|3.6830|3.6830|2.2855|2.2855|1.5725|1.5725|1.5298|1.5298|1.1367|1.1367|0.5455|0.5455|0.3762|0.3762
27.632|3.7997|3.7997|23.5552|23.5552|43.3108|43.3108|43.3108|43.3108|46.7179|46.7179|50.1250|50.1250|48.0666|48.0666|46.0082|46.0082|36.7909|36.7909|26.7991|26.7991|21.9867|21.9867|13.1148|13.1148|9.9258|9.9258|10.6914|10.6914|16.7062|16.7062|13.9754|13.9754|32.1814|32.1814|17.4853|17.4853|21.4460|21.4460|18.4520|18.4520|6.9797|6.9797|5.6297|5.6297|3.4058|3.4058|2.8986|2.8986|1.9323|1.9323|1.3980|1.3980|1.4873|1.4873|0.8746|0.8746|0.3984|0.3984|0.2234|0.2234
